date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:48:49	130/130	---M-Z	200	added ('OK')	text/plain	date:Mon,%2005%20Dec%202022%2002:48:45%20GMT	https://duhoctinphat.edu.vn/robots.txt		(from )
09:48:49	86111/86111	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Dec%202022%2002:48:45%20GMT	https://duhoctinphat.edu.vn/	D:/clone/duhoc/duhoctinphat.edu.vn/index.html	(from )
09:48:49	88932/88932	---M-Z	200	added ('OK')	text/css	date:Mon,%2004%20Jul%202022%2012:10:37%20GMT	https://duhoctinphat.edu.vn/wp-includes/css/dist/block-library/style.min.css?ver=6.0.3	D:/clone/duhoc/duhoctinphat.edu.vn/wp-includes/css/dist/block-library/style.min1eb7.css	(from https://duhoctinphat.edu.vn/)
09:48:50	2731/2731	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Oct%202022%2006:36:40%20GMT	https://duhoctinphat.edu.vn/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.6.3	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/plugins/contact-form-7/includes/css/styles42f0.css	(from https://duhoctinphat.edu.vn/)
09:48:50	1519/1519	---M-Z	200	added ('OK')	text/css	date:Tue,%2004%20Oct%202022%2006:36:45%20GMT	https://duhoctinphat.edu.vn/wp-content/plugins/add-to-any/addtoany.min.css?ver=1.16	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/plugins/add-to-any/addtoany.mind47c.css	(from https://duhoctinphat.edu.vn/)
09:48:50	86232/86232	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Dec%202022%2002:48:46%20GMT	https://duhoctinphat.edu.vn/page/2/	D:/clone/duhoc/duhoctinphat.edu.vn/page/2/index.html	(from https://duhoctinphat.edu.vn/)
09:48:50	8851/8851	---M-Z	200	added ('OK')	text/css	date:Fri,%2014%20Oct%202022%2008:46:50%20GMT	https://duhoctinphat.edu.vn/wp-content/plugins/forget-about-shortcode-buttons/public/css/button-styles.css?ver=2.1.2	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/plugins/forget-about-shortcode-buttons/public/css/button-styles431f.css	(from https://duhoctinphat.edu.vn/)
09:48:50	270467/270467	---MCZ	200	added ('OK')	application/rss+xml	etag:%229c8abd811e399167ea1c4297908cf2ec%22	https://duhoctinphat.edu.vn/feed/	D:/clone/duhoc/duhoctinphat.edu.vn/feed/index.html	(from https://duhoctinphat.edu.vn/)
09:48:51	95931/95931	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.11.2/jquery.min.js?ver=6.0.3	D:/clone/duhoc/ajax.googleapis.com/ajax/libs/jquery/1.11.2/jquery.min1eb7.js	(from https://duhoctinphat.edu.vn/)
09:48:51	2577/2577	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Dec%202019%2009:27:14%20GMT	https://duhoctinphat.edu.vn/wp-content/themes/huydevtheme/js/custom.js?ver=6.0.3	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/themes/huydevtheme/js/custom1eb7.js	(from https://duhoctinphat.edu.vn/)
09:48:51	809/809	---M-Z	200	added ('OK')	application/rss+xml	etag:%229c8abd811e399167ea1c4297908cf2ec%22	https://duhoctinphat.edu.vn/comments/feed/	D:/clone/duhoc/duhoctinphat.edu.vn/comments/feed/index.html	(from https://duhoctinphat.edu.vn/)
09:48:51	3076/3076	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c04-5ee0ab04c6251%22	https://static.addtoany.com/menu/page.js	D:/clone/duhoc/static.addtoany.com/menu/page.js	(from https://duhoctinphat.edu.vn/)
09:48:51	129/129	---M--	200	added ('OK')	application/javascript	date:Tue,%2004%20Oct%202022%2006:36:45%20GMT	https://duhoctinphat.edu.vn/wp-content/plugins/add-to-any/addtoany.min.js?ver=1.1	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/plugins/add-to-any/addtoany.min4963.js	(from https://duhoctinphat.edu.vn/)
09:48:51	1442/1442	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Dec%202019%2009:05:44%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2019/12/favicon.png	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2019/12/favicon.png	(from https://duhoctinphat.edu.vn/)
09:48:52	1938/1938	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2018:00:50%20GMT	https://duhoctinphat.edu.vn/wp-content/themes/huydevtheme/css/normalize.css	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/themes/huydevtheme/css/normalize.css	(from https://duhoctinphat.edu.vn/)
09:48:52	48443/48443	---M-Z	200	added ('OK')	text/css	date:Tue,%2011%20Oct%202022%2002:07:15%20GMT	https://duhoctinphat.edu.vn/wp-content/themes/huydevtheme/style.css	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/themes/huydevtheme/style.css	(from https://duhoctinphat.edu.vn/)
09:48:52	11901/11901	---M-Z	200	added ('OK')	text/css	date:Wed,%2028%20Sep%202022%2002:31:40%20GMT	https://duhoctinphat.edu.vn/wp-content/themes/huydevtheme/css/responsive.css	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/themes/huydevtheme/css/responsive.css	(from https://duhoctinphat.edu.vn/)
09:48:52	9226/9226	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Oct%202022%2014:45:06%20GMT	https://duhoctinphat.edu.vn/wp-content/themes/huydevtheme/css/general.css?v=1.0	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/themes/huydevtheme/css/generalc619.css	(from https://duhoctinphat.edu.vn/)
09:48:52	175180/175180	---MC-	200	added ('OK')	application/json	date:Mon,%2005%20Dec%202022%2002:48:48%20GMT	https://duhoctinphat.edu.vn/wp-json/	D:/clone/duhoc/duhoctinphat.edu.vn/wp-json/index.html	(from https://duhoctinphat.edu.vn/)
09:48:52	94987/94987	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2018:00:50%20GMT	https://duhoctinphat.edu.vn/wp-content/themes/huydevtheme/fonts/font-awesome/css/all.css	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/themes/huydevtheme/fonts/font-awesome/css/all.css	(from https://duhoctinphat.edu.vn/)
09:48:53	3351/3351	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2018:00:50%20GMT	https://duhoctinphat.edu.vn/wp-content/themes/huydevtheme/plugins/owlcarousel/assets/owl.carousel.min.css	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/themes/huydevtheme/plugins/owlcarousel/assets/owl.carousel.min.css	(from https://duhoctinphat.edu.vn/)
09:48:53	1013/1013	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2018:00:50%20GMT	https://duhoctinphat.edu.vn/wp-content/themes/huydevtheme/plugins/owlcarousel/assets/owl.theme.default.min.css	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/themes/huydevtheme/plugins/owlcarousel/assets/owl.theme.default.min.css	(from https://duhoctinphat.edu.vn/)
09:48:53	12795/12795	---M-Z	200	added ('OK')	text/css	etag:W/%2231fb-G+m3m+AqHPxdlsSl4P649HK6vZU%22	https://cdn.jsdelivr.net/gh/fancyapps/fancybox@3.5.7/dist/jquery.fancybox.min.css	D:/clone/duhoc/cdn.jsdelivr.net/gh/fancyapps/fancybox@3.5.7/dist/jquery.fancybox.min.css	(from https://duhoctinphat.edu.vn/)
09:48:54	105267/105267	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2005%20Dec%202022%2002:48:50%20GMT	https://connect.facebook.net/en_US/fbevents.js	D:/clone/duhoc/connect.facebook.net/en_US/fbevents.js	(from https://duhoctinphat.edu.vn/)
09:48:55	34108/34108	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Dec%202019%2009:55:56%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2019/12/TinPhat_CMYK2.png	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2019/12/TinPhat_CMYK2.png	(from https://duhoctinphat.edu.vn/)
09:48:55	434218/434218	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Oct%202022%2002:56:48%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2022/10/baner-dong-hoc-sinh-scaled.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2022/10/baner-dong-hoc-sinh-scaled.jpg	(from https://duhoctinphat.edu.vn/)
09:48:56	213939/213939	---M-Z	200	added ('OK')	application/javascript	etag:%226388ac0c-14049%22	https://mc.yandex.ru/metrika/tag.js	D:/clone/duhoc/mc.yandex.ru/metrika/tag.js	(from https://duhoctinphat.edu.vn/)
09:48:56	342149/342149	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Oct%202022%2002:59:21%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2022/10/du-hoc-nhat-2-scaled.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2022/10/du-hoc-nhat-2-scaled.jpg	(from https://duhoctinphat.edu.vn/)
09:48:56	340172/340172	---M--	200	added ('OK')	image/jpeg	date:Sat,%2015%20Oct%202022%2002:59:45%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2022/10/du-hoc-han-2-scaled.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2022/10/du-hoc-han-2-scaled.jpg	(from https://duhoctinphat.edu.vn/)
09:48:56	2933/2933	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Dec%202019%2009:05:47%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2019/12/meda_637062065518267288.png	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2019/12/meda_637062065518267288.png	(from https://duhoctinphat.edu.vn/)
09:48:56	2480/2480	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Dec%202019%2009:05:46%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2019/12/languag_637062065722527685.png	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2019/12/languag_637062065722527685.png	(from https://duhoctinphat.edu.vn/)
09:48:56	65385/65385	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Dec%202022%2002:48:52%20GMT	https://duhoctinphat.edu.vn/gioi-thieu-chung/	D:/clone/duhoc/duhoctinphat.edu.vn/gioi-thieu-chung/index.html	(from https://duhoctinphat.edu.vn/)
09:48:57	3804/3804	---M--	200	added ('OK')	image/png	date:Fri,%2020%20Dec%202019%2009:05:47%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2019/12/networ_637062065975275533.png	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2019/12/networ_637062065975275533.png	(from https://duhoctinphat.edu.vn/)
09:48:57	433319/433319	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202022%2001:24:49%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2022/10/3-2-scaled.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2022/10/3-2-scaled.jpg	(from https://duhoctinphat.edu.vn/)
09:48:57	727626/727626	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:07:26%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2020/03/bi-thu-cao-bang-tham-tin-phat-nhat-ban.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2020/03/bi-thu-cao-bang-tham-tin-phat-nhat-ban.jpg	(from https://duhoctinphat.edu.vn/)
09:48:57	144802/144802	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Mar%202020%2008:20:15%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2020/03/IMG_1549.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2020/03/IMG_1549.jpg	(from https://duhoctinphat.edu.vn/)
09:48:57	60954/60954	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Dec%202022%2002:48:53%20GMT	https://duhoctinphat.edu.vn/tam-nhin-su-menh/	D:/clone/duhoc/duhoctinphat.edu.vn/tam-nhin-su-menh/index.html	(from https://duhoctinphat.edu.vn/)
09:48:57	259649/259649	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Feb%202020%2003:36:07%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2020/02/hop-bao-ra-mat-favija-olympic-2020.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2020/02/hop-bao-ra-mat-favija-olympic-2020.jpg	(from https://duhoctinphat.edu.vn/)
09:48:58	300629/300629	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Feb%202020%2003:59:53%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2020/02/PHU-DAO-HCM.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2020/02/PHU-DAO-HCM.jpg	(from https://duhoctinphat.edu.vn/)
09:48:58	248891/248891	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Feb%202020%2001:49:47%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2020/02/van-nghe-k01-hcm.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2020/02/van-nghe-k01-hcm.jpg	(from https://duhoctinphat.edu.vn/)
09:48:58	58500/58500	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2009:05:45%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2019/12/hd-bg.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2019/12/hd-bg.jpg	(from https://duhoctinphat.edu.vn/)
09:48:58	191601/191601	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2006:24:27%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2022/11/Blue-White-Creative-Congratulations-Proud-of-You-Card-.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2022/11/Blue-White-Creative-Congratulations-Proud-of-You-Card-.jpg	(from https://duhoctinphat.edu.vn/)
09:48:59	53941/53941	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Aug%202022%2010:07:24%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2022/08/Ph%c3%b2ng-tr%e1%bb%8d-h%e1%bb%99p-di%c3%aam.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2022/08/Ph%c3%b2ng-tr%e1%bb%8d-h%e1%bb%99p-di%c3%aam.jpg	(from https://duhoctinphat.edu.vn/)
09:48:59	108489/108489	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Aug%202022%2008:33:47%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2022/08/Green-Minimalist-Giveaway-Youtube-Thumbnail-2.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2022/08/Green-Minimalist-Giveaway-Youtube-Thumbnail-2.jpg	(from https://duhoctinphat.edu.vn/)
09:48:59	58891/58891	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Dec%202022%2002:48:55%20GMT	https://duhoctinphat.edu.vn/gia-tri-cot-loi/	D:/clone/duhoc/duhoctinphat.edu.vn/gia-tri-cot-loi/index.html	(from https://duhoctinphat.edu.vn/)
09:48:59	448688/448688	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jul%202022%2009:23:54%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2022/07/test.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2022/07/test.jpg	(from https://duhoctinphat.edu.vn/)
09:48:59	49676/49676	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2004:13:45%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2022/11/Luu-y-chong-truot-COE-va-VISA-Du-hoc-Nhat-Ban.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2022/11/Luu-y-chong-truot-COE-va-VISA-Du-hoc-Nhat-Ban.jpg	(from https://duhoctinphat.edu.vn/)
09:48:59	60475/60475	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Dec%202022%2002:48:55%20GMT	https://duhoctinphat.edu.vn/do-ngu-nhan-su/	D:/clone/duhoc/duhoctinphat.edu.vn/do-ngu-nhan-su/index.html	(from https://duhoctinphat.edu.vn/)
09:48:59	778498/778498	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Nov%202022%2006:18:06%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2022/11/1-1.png	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2022/11/1-1.png	(from https://duhoctinphat.edu.vn/)
09:49:00	325606/325606	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Nov%202022%2009:03:21%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2022/11/TU-VAN-DU-HOC-NHAT-BAN-TRON-GOI-2022.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2022/11/TU-VAN-DU-HOC-NHAT-BAN-TRON-GOI-2022.jpg	(from https://duhoctinphat.edu.vn/)
09:49:00	150004/150004	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Nov%202022%2008:20:47%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2022/11/SO-HO-KHAU.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2022/11/SO-HO-KHAU.jpg	(from https://duhoctinphat.edu.vn/)
09:49:00	404984/404984	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Feb%202020%2003:42:38%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2020/02/chua-horyu-ji-cong-trinh-go-co-nhat-the-gioi.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2020/02/chua-horyu-ji-cong-trinh-go-co-nhat-the-gioi.jpg	(from https://duhoctinphat.edu.vn/)
09:49:00	1646472/1646472	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Jun%202019%2003:29:51%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2018/05/C%c3%a1c-b%c6%b0%e1%bb%9bc-v%c3%a0-quy%e1%bb%81n-l%e1%bb%a3i-c%e1%bb%a7a-h%e1%bb%8dc-sinh-khi-tham-gia-x%c3%a9t-tuy%e1%bb%83n-h%e1%bb%8dc-b%e1%bb%95ng.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2018/05/C%c3%a1c-b%c6%b0%e1%bb%9bc-v%c3%a0-quy%e1%bb%81n-l%e1%bb%a3i-c%e1%bb%a7a-h%e1%bb%8dc-sinh-khi-tham-gia-x%c3%a9t-tuy%e1%bb%83n-h%e1%bb%8dc-b%e1%bb%95ng.jpg	(from https://duhoctinphat.edu.vn/)
09:49:00	84955/84955	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Dec%202022%2002:48:56%20GMT	https://duhoctinphat.edu.vn/du-hoc/	D:/clone/duhoc/duhoctinphat.edu.vn/du-hoc/index.html	(from https://duhoctinphat.edu.vn/)
09:49:00	114233/114233	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Jun%202019%2003:29:32%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2018/05/hoc-tieng-nhat-co-ban-1.png	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2018/05/hoc-tieng-nhat-co-ban-1.png	(from https://duhoctinphat.edu.vn/)
09:49:01	86641/86641	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Dec%202019%2001:41:14%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2019/12/du-hoc-nhat-ban-tinphatgroup-1.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2019/12/du-hoc-nhat-ban-tinphatgroup-1.jpg	(from https://duhoctinphat.edu.vn/)
09:49:01	739836/739836	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Jan%202020%2002:22:29%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2020/01/Kimono-nhat-ban.png	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2020/01/Kimono-nhat-ban.png	(from https://duhoctinphat.edu.vn/)
09:49:01	38794/38794	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Dec%202019%2001:29:47%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2019/12/du-hoc-han-quoc-tinphatgroup.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2019/12/du-hoc-han-quoc-tinphatgroup.jpg	(from https://duhoctinphat.edu.vn/)
09:49:01	53183/53183	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2009:05:42%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2019/12/dh-b_637062066404153733.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2019/12/dh-b_637062066404153733.jpg	(from https://duhoctinphat.edu.vn/)
09:49:01	70920/70920	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Dec%202022%2002:48:57%20GMT	https://duhoctinphat.edu.vn/danh-muc-du-hoc/du-hoc-nhat-ban/	D:/clone/duhoc/duhoctinphat.edu.vn/danh-muc-du-hoc/du-hoc-nhat-ban/index.html	(from https://duhoctinphat.edu.vn/)
09:49:01	26142/26142	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2009:05:43%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2019/12/dh-bg2.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2019/12/dh-bg2.jpg	(from https://duhoctinphat.edu.vn/)
09:49:02	209554/209554	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Dec%202019%2001:15:03%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2019/12/cach-ghi-nho-tu-vung-tieng-nhat.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2019/12/cach-ghi-nho-tu-vung-tieng-nhat.jpg	(from https://duhoctinphat.edu.vn/)
09:49:02	184182/184182	---M--	200	added ('OK')	image/jpeg	date:Sat,%2028%20Dec%202019%2001:18:18%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2019/12/hoc-tieng-han-uy-tin.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2019/12/hoc-tieng-han-uy-tin.jpg	(from https://duhoctinphat.edu.vn/)
09:49:02	479074/479074	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2003:55:13%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2020/09/duhocsinhtinphat-2.png	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2020/09/duhocsinhtinphat-2.png	(from https://duhoctinphat.edu.vn/)
09:49:02	527747/527747	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2001:37:08%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2020/09/duhocsinhtinphat1.png	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2020/09/duhocsinhtinphat1.png	(from https://duhoctinphat.edu.vn/)
09:49:02	71145/71145	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Dec%202022%2002:48:58%20GMT	https://duhoctinphat.edu.vn/danh-muc-du-hoc/du-hoc-han-quoc/	D:/clone/duhoc/duhoctinphat.edu.vn/danh-muc-du-hoc/du-hoc-han-quoc/index.html	(from https://duhoctinphat.edu.vn/)
09:49:03	325019/325019	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Jun%202020%2004:07:29%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2020/06/DSC00040.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2020/06/DSC00040.jpg	(from https://duhoctinphat.edu.vn/)
09:49:03	141842/141842	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Nov%202020%2004:47:09%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2020/11/teambuilding-4.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2020/11/teambuilding-4.jpg	(from https://duhoctinphat.edu.vn/)
09:49:03	147763/147763	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20May%202020%2010:03:19%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2020/05/IMG_0003.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2020/05/IMG_0003.jpg	(from https://duhoctinphat.edu.vn/)
09:49:03	4922/4922	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2009:05:41%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2019/12/c_637062066924141948.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2019/12/c_637062066924141948.jpg	(from https://duhoctinphat.edu.vn/)
09:49:03	6006/6006	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2009:05:40%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2019/12/c_637062066744790238.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2019/12/c_637062066744790238.jpg	(from https://duhoctinphat.edu.vn/)
09:49:04	6015/6015	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2009:05:40%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2019/12/c_637062066695548219.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2019/12/c_637062066695548219.jpg	(from https://duhoctinphat.edu.vn/)
09:49:04	79481/79481	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Dec%202022%2002:49:00%20GMT	https://duhoctinphat.edu.vn/ngoai-ngu/	D:/clone/duhoc/duhoctinphat.edu.vn/ngoai-ngu/index.html	(from https://duhoctinphat.edu.vn/)
09:49:04	6484/6484	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2009:05:40%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2019/12/c_637062066850682067.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2019/12/c_637062066850682067.jpg	(from https://duhoctinphat.edu.vn/)
09:49:04	8094/8094	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2009:05:41%20GMT	https://duhoctinphat.edu.vn/wp-content/uploads/2019/12/c_637062066999168937.jpg	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/uploads/2019/12/c_637062066999168937.jpg	(from https://duhoctinphat.edu.vn/)
09:49:04	3203/3203	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Sep%202022%2009:26:31%20GMT	https://duhoctinphat.edu.vn/wp-content/themes/huydevtheme/images/icon/support.png	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/themes/huydevtheme/images/icon/support.png	(from https://duhoctinphat.edu.vn/)
09:49:04	3135/3135	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Sep%202022%2009:27:07%20GMT	https://duhoctinphat.edu.vn/wp-content/themes/huydevtheme/images/icon/zalo.png	D:/clone/duhoc/duhoctinphat.edu.vn/wp-content/themes/huydevtheme/images/icon/zalo.png	(from https://duhoctinphat.edu.vn/)
